GFLOC,LocPurpDesc,Loc,LocName,LocZn,IT,FlowInd,LocSegment,DesignCapacity,OperatingCapacity,TotalScheduledQuantity,OperationallyAvailableCapacity,AllQtyAvail,QtyReason,Timestamp,GFPipeID,EffGasDayTime,TSP_Name,PipeCode,CycleDesc
100OA072648D,Delivery Location,72648,"So. Ind. Gas & El. -Posey, IN",2,N,D,,5731.0,5831.0,0.0,5831.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072654R,Receipt Location,72654,"BlueStone Natural Resources, LLC- Bonne Terre Field, McMullen Co.,",STX,N,R,,6760.0,5423.0,0.0,5423.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072664D,Delivery Location,72664,"Itawamba Gas -Itawamba Co., MS",1,N,D,,2544.0,2544.0,1196.0,1348.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072672D,Delivery Location,72672,"Lebanon #2 - Wilson Co., TN",1,N,D,,8142.0,8617.0,0.0,8617.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072692R,Receipt Location,72692,"Associated Natural Gas Inc. - Wilkinson Co., MS",ELA,N,R,,32368.0,32827.0,0.0,32827.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072694R,Receipt Location,72694,"NCL Natural Resources, LLC (Eastern States Expl)- Centre Co., PA",3,N,R,,15266.0,15266.0,1300.0,13966.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072718R,Receipt Location,72718,Smith Oper. (Harvey Broyle M.P. 0.00) - Bienville Psh. La,ETX,N,R,,8016.0,8114.0,100.0,8014.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072745D,Delivery Location,72745,"PECO Energy - Collegeville, PA.",3,N,D,,55428.0,55428.0,0.0,55428.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072764D,Receipt Location,72764,"NGPL Sweet Lake - Cameron Psh., LA",WLA,N,D,,197547.0,199236.0,-24985.0,199236.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072770D,Delivery Location,72770,PEPL/TETCO (LEBANON LATERAL-TETCO CAPACITY),2,Y,D,,661500.0,661500.0,978.0,660522.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072770D,Receipt Location,72770,PEPL/TETCO (LEBANON LATERAL-TETCO CAPACITY),2,Y,D,,425000.0,425000.0,-349.0,425000.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072798D,Delivery Location,72798,"Hamilton, OH",2,N,D,,50885.0,50885.0,2198.0,48687.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072824D,Delivery Location,72824,"Mid Louisiana - W. Feleciana Psh., LA",ELA,N,D,,28496.0,28496.0,8063.0,20433.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072825R,Receipt Location,72825,"Assoc. Natural Gas, Inc. -  Lateral - Lavaca Co., TX",STX,N,R,,134889.0,135300.0,0.0,135300.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072827D,Delivery Location,72827,"City Of Fulton - Itawamba Co., MS",1,N,D,,4340.0,4610.0,120.0,4490.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072828D,Delivery Location,72828,"RBS Gas Util. - Macon Co., TN",1,N,D,,1701.0,1726.0,285.0,1441.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072848R,Receipt Location,72848,"Ozark Gas - Greene Co., AR",1,N,R,,83471.0,87563.0,8425.0,79138.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072849R,Receipt Location,72849,"ENI Petroleum US LLC - 365 MC, LA",ELA,Y,R,,71240.0,71240.0,20001.0,51239.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072856D,Delivery Location,72856,"Onalaska Water & Gas Corporation - Polk County, TX",ETX,N,D,,2201.0,2219.0,65.0,2154.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072863D,Delivery Location,72863,"Delmarva Power & Light - New Castle, DE (Ultra Sonic Mtrs)",3,N,D,,101771.0,101771.0,9233.0,92538.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072871D,Delivery Location,72871,Summit Utilities Arkansas Inc Bodcaw AR,ETX,N,D,,3513.0,3716.0,30.0,3686.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072874D,Delivery Location,72874,"St. Joseph - Lawrence Co., TN",1,N,D,,1079.0,1129.0,85.0,1044.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072877D,Delivery Location,72877,"Denbury Onshore, LLC",STX,N,D,,14963.0,15593.0,180.0,15413.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072890D,Delivery Location,72890,"Louisiana Intrastate Gas - Iberville Psh., LA (DEL)",ELA,N,D,,60439.0,60439.0,0.0,60439.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072892R,Receipt Location,72892,"Enterprise Texas Pipeline, LLC - Panola County, TX (REC)",ETX,N,R,,152656.0,152656.0,0.0,152656.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072903D,Receipt Location,72903,ANR - Glen Karn - (72903),2,N,D,,407083.0,407083.0,-54274.0,407083.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072904D,Delivery Location,72904,"Vectren Ohio - Glen Karn, OH CenterPoint Energy(PEPL 02831)",2,N,D,,122125.0,122125.0,0.0,122125.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072908D,Delivery Location,72908,"Duke Energy Ohio Inc. Springboro, Franklin, OH",2,N,D,,82446.0,85003.0,0.0,85003.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072909D,Delivery Location,72909,"Dayton Pwr & Lt - Red Lion, OH CenterPoint Energy",2,N,D,,60658.0,61271.0,39.0,61232.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072910D,Delivery Location,72910,"CW-DTI (I-O) & LEBANON, OH",2,N,D,,518897.0,518897.0,0.0,518897.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072911D,Delivery Location,72911,"Col. Gas (I-O) & Lebanon, OH",2,N,D,,281172.0,273637.0,50800.0,222837.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072926D,Delivery Location,72926,"Kent. Util. - Garrard Co., KY",2,N,D,,270140.0,275336.0,0.0,275336.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072930D,Delivery Location,72930,"PECO Energy - Eddystone, Delaware Co., PA",3,N,D,,173010.0,173070.0,50.0,173020.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072936R,Receipt Location,72936,"Chandeleur Pipe Line Co. (Cantium, LLC) - MP 41L",ELA,N,R,,122125.0,122125.0,0.0,122125.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072942D,Delivery Location,72942,"Columbia Gas (N.W.L. Corp.) - Fayette Co., PA",2,N,D,,4338.0,4430.0,500.0,3930.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072944D,Delivery Location,72944,"Public Service - Jamesburg - Middlesex Co., NJ",3,N,D,,84050.0,84050.0,6209.0,77841.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072950R,Receipt Location,72950,"Aptian Gas Corp., K.W. Schreiner #1 - Live Oak Co., TX",STX,Y,R,,3453.0,3567.0,44.0,3523.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072956D,Delivery Location,72956,"Mid Tn Gas Dist - Wilson, TN",1,N,D,,5089.0,5089.0,996.0,4093.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072967D,Delivery Location,72967,"Atmos Energy -Monroe, MS",1,N,D,,6106.0,6106.0,0.0,6106.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072972R,Receipt Location,72972,Walter Oil & Gas - WD 106,ELA,Y,R,,40708.0,40708.0,12600.0,28108.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072979D,Delivery Location,72979,"PECO - Doylestown, Bucks Co., PA",3,N,D,,67173.0,67173.0,20996.0,46177.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072990D,Delivery Location,72990,"MVG - Madison Co., MS",ELA,N,D,,2544.0,2544.0,1197.0,1347.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072996D,Delivery Location,72996,"Edmonton #2 - Metcalfe Co., KY",2,N,D,,2000.0,2000.0,1.0,1999.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA072999R,Receipt Location,72999,"American Explorer - Shore Oil #1 - Lafourche Psh., La",ELA,N,R,,5089.0,5089.0,1.0,5088.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073023D,Delivery Location,73023,"UGI UTIL - Mt. Pleasant, Berks Co. , PA",3,N,D,,33398.0,34332.0,17402.0,16930.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073025D,Delivery Location,73025,"Atmos Energy, TN (B/D 76025)",1,N,D,,133913.0,164892.0,0.0,164892.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073037D,Delivery Location,73037,"Mississippi Valley - Clay Co., MS",1,N,D,,13500.0,13500.0,2391.0,11109.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073041D,Delivery Location,73041,"Four Square Gas Co., Inc. (Chireno #3) -  Shelby Co., TX",ETX,N,D,,2035.0,2035.0,175.0,1860.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073060D,Delivery Location,73060,"PGW - Harkness Point - Philadelphia, PA",3,N,D,,132080.0,132080.0,40193.0,91887.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073062D,Delivery Location,73062,"Elizabethtown Gas Company - Union Co., NJ",3,N,D,,71147.0,71917.0,4486.0,67431.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073070R,Receipt Location,73070,"Centana Gathering Co. MP 225,LA",ELA,N,R,,254427.0,254427.0,0.0,254427.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073073R,Receipt Location,73073,"Shell Offshore , WD 143, - LAO",ELA,Y,R,,152656.0,152656.0,1.0,152655.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073076D,Delivery Location,73076,"Atmos Energy - Columbia, TN",1,N,D,,91760.0,101396.0,17827.0,83569.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073079D,Delivery Location,73079,"Smyrna #3 - Rutherford Co., TN",1,N,D,,5089.0,5089.0,0.0,5089.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073090D,Delivery Location,73090,Venice-Delivery into Plant,ELA,N,D,,40708.0,40708.0,0.0,40708.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073096D,Delivery Location,73096,"Interstate Energy Company (I.E.C.) - Bucks Co., PA",3,N,D,,260000.0,260000.0,110754.0,149246.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073105D,Delivery Location,73105,"Dayton Pwr & Lt - Clinton, OH CenterPoint Energy",2,N,D,,30218.0,30911.0,2995.0,27916.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073106D,Delivery Location,73106,Federal Bureau of Prison - Yazoo Co. MS,ELA,N,D,,300.0,446.0,275.0,171.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073107D,Delivery Location,73107,"Horton Hwy Dist #2 - Maury, TN",1,N,D,,5089.0,5089.0,1348.0,3741.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073109D,Delivery Location,73109,"Red Bay #2, Franklin Co. Al.",1,N,D,,10177.0,10177.0,857.0,9320.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073110R,Receipt Location,73110,"Great Lake Energy - Fayette Co.,PA",2,N,R,,14873.0,15352.0,0.0,15352.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073113R,Receipt Location,73113,"Enterprise Texas Pipeline LLC - Hidalgo County, TX",STX,N,R,,101771.0,101771.0,26800.0,74971.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073127D,Delivery Location,73127,Paulsboro Refinery,3,N,D,,58591.0,61185.0,36000.0,25185.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073131D,Delivery Location,73131,"Delta Nat Gas - Madison Co, KY",2,N,D,,2544.0,2544.0,150.0,2394.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073136D,Delivery Location,73136,"PECO Energy - MONTGOMERY CO., PA (Center Point)",3,N,D,,18835.0,19913.0,0.0,19913.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073139R,Receipt Location,73139,"DCP Midstream, LP- #1 Diebel, Goliad CO., TX",STX,N,R,,3297.0,3297.0,0.0,3297.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073141D,Delivery Location,73141,"MISSISSIPPI CHEMICAL - Yazoo City, MS",ELA,N,D,,58169.0,58888.0,0.0,58888.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073147R,Receipt Location,73147,"Centana Intrastate Pipeline Co. - Orange Co., TX",WLA,N,R,,203542.0,203542.0,25000.0,178542.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073150D,Delivery Location,73150,Summit Utilities Arkansas Inc Pulaski Co AR,ETX,N,D,,5089.0,5089.0,174.0,4915.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073152R,Receipt Location,73152,COL GAS-WAYNESBURG - (73152),2,N,R,,106377.0,254841.0,118551.0,136290.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073153D,Delivery Location,73153,"PECO -- Brookhaven, PA",3,N,D,,91594.0,91594.0,177.0,91417.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073154D,Delivery Location,73154,"Peco Energy Company - Hershey Mills, Chester Co., PA",3,N,D,,127930.0,132716.0,2608.0,130108.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073157D,Delivery Location,73157,"UGI CENTRAL - Penn Fuel - McConnellsburg, Fulton Co., PA",3,N,D,,21563.0,21563.0,7436.0,14127.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073159D,Delivery Location,73159,"Lafayette #2 - Macon Co., TN",1,N,D,,2035.0,2035.0,0.0,2035.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073161D,Delivery Location,73161,"Middle TN Gas Monroe Co, KY",2,N,D,,2035.0,2035.0,175.0,1860.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073164R,Receipt Location,73164,"DCP Midstream, LP - Goliad Co., TX",STX,Y,R,,117036.0,117036.0,111392.0,5644.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073165R,Receipt Location,73165,"SANCHEZ O'BRIEN-BODDEN FROST, LIVE OAK CO., TX",STX,N,R,,5089.0,5089.0,0.0,5089.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073168D,Delivery Location,73168,"Willamette Industries -  Bienville Parish, LA",ETX,N,D,,1018.0,1018.0,1050.0,0.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073170D,Delivery Location,73170,"AK Steel - Warren Co., OH",2,N,D,,127214.0,127214.0,0.0,127214.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073171D,Delivery Location,73171,"East Cape Girardeau, IL",1,N,D,,1018.0,1018.0,3.0,1015.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073180R,Receipt Location,73180,"Bluestone - Hidalgo Co., TX",STX,N,R,,9235.0,9235.0,30.0,9205.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073186R,Receipt Location,73186,"DCP Midstream, LP -- Lavaca Co., TX",STX,N,R,,50377.0,50476.0,0.0,50476.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
100OA073187D,Delivery Location,73187,"Elizabethtown Gas Company - Linden, NJ",3,N,D,,33408.0,33559.0,0.0,33559.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-26,TX EAST TRAN,TE,INTRDY_2025-11-27_0900
