GFLOC,LocPurpDesc,Loc,LocName,LocZn,IT,FlowInd,LocSegment,DesignCapacity,OperatingCapacity,TotalScheduledQuantity,OperationallyAvailableCapacity,AllQtyAvail,QtyReason,Timestamp,TSP,EffGasDayTime,CycleDesc
112OA071425D,Delivery Location,71425,"Morganza, LA",ELA,N,D,,3078.0,3286.0,43.0,3243.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071426D,Delivery Location,71426,"Mantachie Gas Dist -Fulton, MS",1,N,D,,2939.0,3138.0,234.0,2904.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071430D,Delivery Location,71430,"United Cities -Nolensville, TN",1,N,D,,7526.0,8224.0,0.0,8224.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071435D,Delivery Location,71435,"Cleco Energy - Chireno #1, TX  (Delivery)",ETX,N,D,,7432.0,7631.0,415.0,7216.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071436D,Delivery Location,71436,"Cleco Energy - Chireno #2, TX  (Delivery)",ETX,N,D,,6437.0,6537.0,10.0,6527.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071438D,Delivery Location,71438,"UGI CENTRAL - Dauphin Co. Gas - Annville, PA",3,N,D,,32157.0,32157.0,5312.0,26845.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071439D,Delivery Location,71439,"Indiana Gas Co. - Dubois, IN",2,N,D,,4335.0,4335.0,600.0,3735.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071455D,Delivery Location,71455,"UGI CENTRAL - Huntingdon Gas - Mapleton, PA",3,N,D,,7646.0,7646.0,0.0,7646.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071461D,Delivery Location,71461,"UGI UTIL (Columbia Gas) - Rich Hill, PA",3,N,D,,18319.0,18319.0,0.0,18319.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071463D,Delivery Location,71463,"Tamms, IL",1,N,D,,4829.0,4852.0,170.0,4682.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071464D,Delivery Location,71464,"Public Service - Hillsborough, NJ",3,N,D,,96299.0,96299.0,31679.0,64620.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071469D,Delivery Location,71469,"Atmos Energy Corporation - Qulin, MO",1,N,D,,4884.0,5126.0,30.0,5096.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071473D,Delivery Location,71473,"Mississippi Gas - LeBlanc, LA",WLA,N,D,,1244.0,1244.0,0.0,1244.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071485D,Delivery Location,71485,"GULF SOUTH PIPELINE COMPANY - Gillis, LA",WLA,N,D,,213095.0,227699.0,0.0,227699.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071486R,Receipt Location,71486,"GULF SOUTH PIPELINE COMPANY - Opelousas, LA",ELA,N,R,,279870.0,279870.0,6049.0,273821.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071497D,Delivery Location,71497,"GULF SOUTH PIPELINE COMPANY, LLC - Canton, MS",ELA,N,D,,47408.0,47420.0,0.0,47420.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071503R,Receipt Location,71503,"Henderson Petroleum Corp.-SW Lake Boeuf Lafourche Psh.,LA",ELA,N,R,,8695.0,8808.0,0.0,8808.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071512D,Delivery Location,71512,"Cen Il Pub Serv -Broughton, IL",1,N,D,,2440.0,2440.0,0.0,2440.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071528D,Delivery Location,71528,"UGI UTIL (Columbia Gas) - Lancaster, PA",3,N,D,,20248.0,20248.0,9213.0,11035.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071616R,Receipt Location,71616,"Col. Gas - Fairfield Co., OH",2,N,R,,264727.0,275131.0,33489.0,241642.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071655R,Withdrawal Point,71655,"Dominion Energy Transmission, Inc - South Oakford - Oakford Storag",2,N,R,,694652.0,694652.0,78091.0,616561.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071671D,Delivery Location,71671,"PEOPLES NAT - Rager Mountain, PA",3,N,D,,76328.0,76328.0,0.0,76328.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071682D,Delivery Location,71682,"Philadelphia Gas Works Penrose (Eastwick)-Philadelphia, PA",3,N,D,,12212.0,12212.0,0.0,12212.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071704D,Delivery Location,71704,"Gulf South Pipeline Company, LP - Darnell, LA  (Delivery)",ELA,N,D,,16365.0,16365.0,0.0,16365.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071706R,Receipt Location,71706,"NorAm - Shelby Co., TX  (Receipt)",ETX,N,R,,15008.0,15396.0,115.0,15281.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071716R,Receipt Location,71716,"Trunkline - Beauregard Psh., LA",WLA,N,R,,305312.0,305212.0,33330.0,271882.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071744D,Delivery Location,71744,"Dominion Energy Transmission, Inc - Perulack, PA",3,N,D,,396778.0,439091.0,139500.0,299591.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071745D,Delivery Location,71745,"Dominion Energy Transmission, Inc -Chambersburg, PA",3,N,D,,176372.0,736372.0,112000.0,624372.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071750R,Receipt Location,71750,"Columbia Gulf - St. Landry Psh., LA",WLA,N,R,,76328.0,76328.0,0.0,76328.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071814D,Delivery Location,71814,"Alcoa-Lavaca Pipeline - Calhoun, TX  (Delivery)",STX,N,D,,65562.0,65562.0,0.0,65562.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071862R,Receipt Location,71862,"Britanco, LLC - #1D Goree, Bee Co., TX",STX,Y,R,,7448.0,7702.0,26.0,7676.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071963R,Receipt Location,71963,"Scorpion Oil&Gas, LLC-#1 Faulkner - Pontotoc, MS",1,N,R,,3728.0,3947.0,1.0,3946.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071964R,Receipt Location,71964,"Enbridge Pipelines (East Texas) LP -Longview/Gregg Co., TX",ETX,N,R,,50885.0,64402.0,22500.0,41902.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071987D,Delivery Location,71987,"UGI UTIL - (Grantville) Hershey, PA",3,N,D,,85487.0,85487.0,19275.0,66212.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071993D,Delivery Location,71993,"Cin Gas & Elec -Butler Co., OH",2,N,D,,6427.0,6515.0,1500.0,5015.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072004D,Delivery Location,72004,"PECO Energy - Planebrook Chester Co., PA",3,N,D,,40415.0,40415.0,838.0,39577.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072026D,Delivery Location,72026,"NGO (Miller) - Butler Co., OH",2,N,D,,5758.0,5806.0,0.0,5806.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072080R,Receipt Location,72080,"Great Lakes Energy Partners.- #1 Tex. Gulf-Centre Co., PA",3,N,R,,16505.0,17182.0,196.0,16986.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072131R,Receipt Location,72131,"Marshall Exploration - #1 Resch / Harrison Co., TX  (REC)",ETX,N,R,,3586.0,3716.0,100.0,3616.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072158R,Receipt Location,72158,"Avery Gas - Chicksaw Co., MS",1,N,R,,8225.0,8475.0,1.0,8474.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072185R,Receipt Location,72185,Dewbre Petroleum/Allen East A,STX,N,R,,1018.0,1018.0,0.0,1018.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072187D,Delivery Location,72187,"GULF SOUTH PIPELINE COMPANY, LP - Raceland, LA",ELA,N,D,,200000.0,250000.0,34319.0,215681.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072190D,Delivery Location,72190,"Kennett - Dunklin Co., MO",1,N,D,,9787.0,10766.0,100.0,10666.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072206D,Delivery Location,72206,"Cypress Gas Pipeline Co.- W. Baton Rouge Psh., LA",ELA,N,D,,34156.0,34698.0,0.0,34698.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072210D,Delivery Location,72210,"New Jersey Natural - Jamesburg, NJ",3,N,D,,274781.0,274781.0,0.0,274781.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072248R,Receipt Location,72248,"Enterprise Texas Pipeline LLC - Lavaca County, TX  (REC)",STX,Y,R,,281162.0,283975.0,5243.0,278732.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072249R,Receipt Location,72249,"Tri-Union Dev. Corp.-#1 Wright /  Goliad County, TX  (REC)",STX,N,R,,4427.0,4427.0,21.0,4406.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072263D,Delivery Location,72263,"Public Service - Woodbridge,NJ",3,N,D,,150168.0,150249.0,28213.0,122036.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072307R,Receipt Location,72307,"Jeems Bayou - #1 Calhoun /  Desoto Psh., LA",ETX,N,R,,14693.0,15208.0,75.0,15133.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072319R,Receipt Location,72319,"Energy XXI GOM, LLC-SP 93",ELA,N,R,,76201.0,76201.0,0.0,76201.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072337R,Receipt Location,72337,"Scorpion Oil&Gas, LLC",1,N,R,,8042.0,8513.0,1.0,8512.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072367D,Delivery Location,72367,"Miss. Valley Gas - Hinds Co., MS",ELA,N,D,,20252.0,20252.0,2295.0,17957.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072382D,Delivery Location,72382,"Houston Pipe Line Co.-Enerfin Lyondell Sys./ Harris Co., TX",STX,N,D,,55329.0,55329.0,0.0,55329.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072395D,Delivery Location,72395,"Entergy Sabine Power Station - Orange Co., TX",WLA,N,D,,101771.0,125869.0,100000.0,25869.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072405D,Delivery Location,72405,"PECO Energy - Hatfield, PA",3,N,D,,78790.0,78790.0,22255.0,56535.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072428R,Receipt Location,72428,"Somerset Gas - Casey Co., KY",2,N,R,,15626.0,15962.0,3700.0,12262.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072451R,Receipt Location,72451,"Wilmar Pipeline, Inc.  - #1 Duncan Slough, Matagorda Co., TX",STX,N,R,,4589.0,4589.0,108.0,4481.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072458R,Receipt Location,72458,"Tracy Production Co. - #1 Fulton Fuller, Nacogdoches Co., TX",ETX,N,R,,4471.0,4471.0,60.0,4411.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072499R,Receipt Location,72499,"Noram - Bald Knob - White, AR",1,N,R,,124579.0,126297.0,31.0,126266.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072525R,Receipt Location,72525,"Howell Oil & Gas, Inc. - Gooch-Gant Fields CP, Harrison Co.,TX",ETX,N,R,,4889.0,5125.0,0.0,5125.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072533D,Delivery Location,72533,"T & F Exploration, LP., MM - Somerset Co., PA",2,Y,D,,1842.0,1842.0,50.0,1792.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072536D,Delivery Location,72536,"Kentucky Energy - Metcalfe, KY",2,N,D,,1995.0,2001.0,108.0,1893.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072566D,Delivery Location,72566,"American Midstream  Tenn Intrastate - Colbert Co., AL",1,N,D,,111310.0,117193.0,47596.0,69597.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072568R,Receipt Location,72568,"Enable Gas Transmission - West Monroe, LA",ELA,N,R,,284127.0,285756.0,23500.0,262256.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072571D,Delivery Location,72571,"UGI UTIL (Columbia Gas) - Bally, PA",3,N,D,,91594.0,91594.0,0.0,91594.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072580D,Delivery Location,72580,"Southcross Mississippi Pipeline, LP- Hinds, MS - DEL (B/D 76580)",ELA,N,D,,96859.0,99934.0,16061.0,83873.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072587D,Delivery Location,72587,"NRG - Big Cajun Electric, Coupee Psh., LA",ELA,N,D,,129659.0,131163.0,0.0,131163.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072594R,Receipt Location,72594,"MHT -Energy Mktg. -Monroe, MS",1,N,R,,14693.0,15341.0,165.0,15176.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072597D,Delivery Location,72597,Summit Utilities Arkansas Inc McRae Junct White AR,1,N,D,,2230.0,2230.0,70.0,2160.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072601R,Receipt Location,72601,"Enterprise Texas Pipeline LLC - Matagorda County, TX  (REC)",STX,N,R,,294631.0,294631.0,0.0,294631.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072603D,Delivery Location,72603,"Kinder Morgan Tejas (from TE) upRiver Rd., Nueces Co",STX,N,D,,127151.0,128932.0,0.0,128932.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072604D,Delivery Location,72604,"Entergy Louisiana,LLC Beauregard Psh., LA",WLA,N,D,,183420.0,186825.0,44985.0,141840.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072614R,Receipt Location,72614,"Transok - Ouachita Psh., LA",ELA,N,R,,119156.0,126895.0,15000.0,111895.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072616R,Receipt Location,72616,"Cantium, LLC - MP 30",ELA,N,R,,42725.0,43350.0,0.0,43350.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072621R,Receipt Location,72621,"Williams Field Services  - Duval Co., TX",STX,N,R,,45797.0,45797.0,0.0,45797.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072636D,Delivery Location,72636,"PECO Energy - Montgomery Co., PA",3,N,D,,46674.0,46674.0,6.0,46668.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072637D,Delivery Location,72637,Columbia Gas - Pickaway Co. OH,2,N,D,,233055.0,233055.0,5900.0,227155.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072648D,Delivery Location,72648,"So. Ind. Gas & El. -Posey, IN",2,N,D,,5731.0,5831.0,0.0,5831.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072654R,Receipt Location,72654,"BlueStone Natural Resources, LLC- Bonne Terre Field, McMullen Co.,",STX,N,R,,6760.0,5423.0,0.0,5423.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072664D,Delivery Location,72664,"Itawamba Gas -Itawamba Co., MS",1,N,D,,2544.0,2544.0,1694.0,850.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072672D,Delivery Location,72672,"Lebanon #2 - Wilson Co., TN",1,N,D,,8142.0,8617.0,0.0,8617.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072692R,Receipt Location,72692,"Associated Natural Gas Inc. - Wilkinson Co., MS",ELA,N,R,,32368.0,32827.0,0.0,32827.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072694R,Receipt Location,72694,"NCL Natural Resources, LLC (Eastern States Expl)- Centre Co., PA",3,N,R,,15266.0,15266.0,1300.0,13966.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072718R,Receipt Location,72718,Smith Oper. (Harvey Broyle M.P. 0.00) - Bienville Psh. La,ETX,N,R,,8016.0,8114.0,100.0,8014.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072745D,Delivery Location,72745,"PECO Energy - Collegeville, PA.",3,N,D,,55428.0,55428.0,0.0,55428.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072764R,Receipt Location,72764,"NGPL Sweet Lake - Cameron Psh., LA",WLA,N,R,,197547.0,199236.0,0.0,199236.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072770D,Delivery Location,72770,PEPL/TETCO (LEBANON LATERAL-TETCO CAPACITY),2,Y,D,,661500.0,661500.0,978.0,660522.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072770D,Receipt Location,72770,PEPL/TETCO (LEBANON LATERAL-TETCO CAPACITY),2,Y,D,,425000.0,425000.0,-349.0,425000.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072798D,Delivery Location,72798,"Hamilton, OH",2,N,D,,50885.0,50885.0,2198.0,48687.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072824D,Delivery Location,72824,"Mid Louisiana - W. Feleciana Psh., LA",ELA,N,D,,28496.0,28496.0,7563.0,20933.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072825R,Receipt Location,72825,"Assoc. Natural Gas, Inc. -  Lateral - Lavaca Co., TX",STX,N,R,,134889.0,135300.0,0.0,135300.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072827D,Delivery Location,72827,"City Of Fulton - Itawamba Co., MS",1,N,D,,4340.0,4610.0,350.0,4260.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072828D,Delivery Location,72828,"RBS Gas Util. - Macon Co., TN",1,N,D,,1701.0,1726.0,115.0,1611.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072848R,Receipt Location,72848,"Ozark Gas - Greene Co., AR",1,N,R,,83471.0,87563.0,21987.0,65576.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072849R,Receipt Location,72849,"ENI Petroleum US LLC - 365 MC, LA",ELA,Y,R,,71240.0,71240.0,19519.0,51721.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072856D,Delivery Location,72856,"Onalaska Water & Gas Corporation - Polk County, TX",ETX,N,D,,2201.0,2219.0,45.0,2174.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072863D,Delivery Location,72863,"Delmarva Power & Light - New Castle, DE (Ultra Sonic Mtrs)",3,N,D,,101771.0,101771.0,8233.0,93538.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072871D,Delivery Location,72871,Summit Utilities Arkansas Inc Bodcaw AR,ETX,N,D,,3513.0,3716.0,15.0,3701.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072874D,Delivery Location,72874,"St. Joseph - Lawrence Co., TN",1,N,D,,1079.0,1129.0,10.0,1119.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072877D,Delivery Location,72877,"Denbury Onshore, LLC",STX,N,D,,14963.0,15593.0,147.0,15446.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072890D,Delivery Location,72890,"Louisiana Intrastate Gas - Iberville Psh., LA (DEL)",ELA,N,D,,60439.0,60439.0,0.0,60439.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072892R,Receipt Location,72892,"Enterprise Texas Pipeline, LLC - Panola County, TX (REC)",ETX,N,R,,152656.0,152656.0,0.0,152656.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072903D,Receipt Location,72903,ANR - Glen Karn - (72903),2,N,D,,407083.0,407083.0,-37300.0,407083.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072904D,Delivery Location,72904,"Vectren Ohio - Glen Karn, OH CenterPoint Energy(PEPL 02831)",2,N,D,,122125.0,122125.0,0.0,122125.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072908D,Delivery Location,72908,"Duke Energy Ohio Inc. Springboro, Franklin, OH",2,N,D,,82446.0,85003.0,0.0,85003.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072909D,Delivery Location,72909,"Dayton Pwr & Lt - Red Lion, OH CenterPoint Energy",2,N,D,,60658.0,61271.0,21.0,61250.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072910D,Delivery Location,72910,"CW-DTI (I-O) & LEBANON, OH",2,N,D,,518897.0,518897.0,0.0,518897.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072911D,Delivery Location,72911,"Col. Gas (I-O) & Lebanon, OH",2,N,D,,281172.0,273637.0,50800.0,222837.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072926D,Delivery Location,72926,"Kent. Util. - Garrard Co., KY",2,N,D,,270140.0,275336.0,0.0,275336.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072930D,Delivery Location,72930,"PECO Energy - Eddystone, Delaware Co., PA",3,N,D,,173010.0,173070.0,50.0,173020.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072936R,Receipt Location,72936,"Chandeleur Pipe Line Co. (Cantium, LLC) - MP 41L",ELA,N,R,,122125.0,122125.0,0.0,122125.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072942D,Delivery Location,72942,"Columbia Gas (N.W.L. Corp.) - Fayette Co., PA",2,N,D,,4338.0,4430.0,500.0,3930.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072944D,Delivery Location,72944,"Public Service - Jamesburg - Middlesex Co., NJ",3,N,D,,84050.0,84050.0,30209.0,53841.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072950R,Receipt Location,72950,"Aptian Gas Corp., K.W. Schreiner #1 - Live Oak Co., TX",STX,Y,R,,3453.0,3567.0,44.0,3523.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072956D,Delivery Location,72956,"Mid Tn Gas Dist - Wilson, TN",1,N,D,,5089.0,5089.0,498.0,4591.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072967D,Delivery Location,72967,"Atmos Energy -Monroe, MS",1,N,D,,6106.0,6106.0,0.0,6106.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072972R,Receipt Location,72972,Walter Oil & Gas - WD 106,ELA,Y,R,,40708.0,40708.0,12100.0,28608.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072979D,Delivery Location,72979,"PECO - Doylestown, Bucks Co., PA",3,N,D,,67173.0,67173.0,20746.0,46427.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA072990D,Delivery Location,72990,"MVG - Madison Co., MS",ELA,N,D,,2544.0,2544.0,549.0,1995.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
